ObID,HRI,HRL,LRI,LRL,Internals,Leaves,Height,Vertices,Size,Duration,RatioIL,MeanBar,StdBar,Beta1,Beta2,
1299,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
212,0,2,1,0,1,2,1,3,2,4.0,0.5,1.0,0.0,0.0,1.0,
673,2,4,0,0,2,4,2,6,5,198.0,0.5,1.5,0.25,0.5,2.0,
379,1,0,0,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
1076,2,0,0,2,2,2,2,4,3,88.0,1.0,1.5,0.25,0.5,1.0,
622,1,1,0,1,1,2,1,3,2,29.0,0.5,1.0,0.0,0.0,1.0,
1562,1,0,0,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
1026,1,2,0,1,1,3,1,4,3,88.0,0.3333333333333333,1.0,0.0,0.0,1.5,
189,4,7,1,1,5,8,4,13,12,139.0,0.625,2.5,1.5,1.1666666666666665,3.125,
1060,12,4,0,6,12,10,8,22,21,243.0,1.2,4.7,4.609999999999999,1.7035714285714285,2.265625,
1177,2,2,0,0,2,2,2,4,3,34.0,1.0,1.5,0.25,0.5,1.0,
629,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
964,1,2,0,0,1,2,1,3,2,33.0,0.5,1.0,0.0,0.0,1.0,
1138,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
1668,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
782,5,5,0,4,5,9,3,14,13,237.0,0.5555555555555556,1.5555555555555556,0.46913580246913583,1.0833333333333333,4.375,
859,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
1242,4,8,0,1,4,9,3,13,12,188.0,0.4444444444444444,1.8888888888888888,0.3209876543209877,0.8333333333333333,4.375,
1478,1,0,0,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
527,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
572,2,2,0,0,2,2,2,4,3,53.0,1.0,1.5,0.25,0.5,1.0,
766,7,3,1,0,8,3,6,11,10,124.0,2.6666666666666665,3.6666666666666665,2.8888888888888893,1.269047619047619,0.96875,
1484,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
522,3,1,1,1,4,2,4,6,5,161.0,2.0,2.5,2.25,0.9166666666666666,0.75,
869,1,0,0,1,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
814,1,2,0,0,1,2,1,3,2,0.0,0.5,1.0,0.0,0.0,1.0,
110,3,5,1,1,4,6,3,10,9,95.0,0.6666666666666666,2.6666666666666665,0.2222222222222222,0.8333333333333333,2.5,
1369,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
500,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
906,4,5,0,1,4,6,4,10,9,200.0,0.6666666666666666,3.3333333333333335,0.2222222222222222,1.3333333333333333,2.0,
1604,2,1,0,0,2,1,2,3,2,22.0,2.0,2.0,0.0,1.0,0.5,
795,2,1,0,0,2,1,2,3,2,19.0,2.0,2.0,0.0,1.0,0.5,
1625,1,1,0,0,1,1,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,
